,tconst,startYear,runtimeMinutes,genres,title
27019,tt1261050,2009,95,Drama,J'ai oublié de te dire
27020,tt1261055,2009,105,"Drama,Romance",Giulia ne sort pas le soir
27021,tt1261056,2009,104,"Comedy,Drama",Question de coeur
27022,tt12610794,2022,107,"Action,Drama,Fantasy",47 Ronin - Le sabre de la vengeance
27023,tt12611334,2020,88,Documentary,Mars: One Day on the Red Planet
27024,tt12611618,2017,51,Documentary,Mystérieux lézards: Une évolution inattendue
27025,tt1261397,2009,87,Drama,Men on the bridge
27026,tt12615474,2020,85,"Adventure,Animation,Comedy",Oups! J'ai encore raté l'arche...
27027,tt12615598,2006,54,Documentary,Baroud d'honneur
27028,tt12616964,2023,97,"Adventure,Comedy,Drama",Partout où on ira
27029,tt1261823,1980,79,"Comedy,Drama,Romance",Laissez parler les adultes
27031,tt1261838,1987,80,Comedy,Les filles du château
27034,tt1261862,2010,88,"Action,Thriller",Icarus
27035,tt1261889,2008,98,Action,The Executioner
27036,tt12618926,2021,123,Drama,Madres paralelas
27038,tt1261910,2009,80,"Comedy,Crime,Drama",Les Petits Voleurs
27039,tt1261945,2010,146,"Comedy,Drama,Romance",Sex and the City 2
27040,tt1261958,2002,52,Documentary,Tippi en Afrique
27041,tt12620038,2007,52,"Documentary,Music",Histoires Vives
27042,tt1262020,1984,60,Adult,Le château du vice
27043,tt1262052,1984,60,Adult,Mon cul est à prendre
27044,tt1262055,1984,60,Adult,La nuit des sodomisées
27045,tt1262056,1984,60,Adult,"Ouvre ton cul, salope"
27046,tt1262065,1984,60,Adult,Secrets sadiques
27047,tt1262069,1984,60,Adult,Sodopartouzes clandestines
27048,tt1262076,1984,60,Adult,Vacances spéciales pour sodomisées
27049,tt1262078,1984,60,Adult,Le viol des sadiques
27050,tt1262079,1985,60,Adult,Violée elle en redemande encore
27052,tt12622448,2019,52,Documentary,Restoring Dignity
27053,tt1262406,2008,94,"Action,Fantasy,Horror",Lord of the Light
27054,tt1262415,2011,90,"Action,Drama,Mystery","F.A.R.C., l'instrument de la vengeance"
27055,tt1262416,2011,111,"Comedy,Horror,Mystery",Scream 4
27056,tt1262420,2009,138,"Comedy,Drama,Musical",Visage
27058,tt12624584,2021,87,"Comedy,Horror",Film d'horreur sans titre
27059,tt1262877,2009,95,"Comedy,Drama",Coco
27060,tt1262945,2008,154,"Action,Adventure,Fantasy",Pirates de Langkasuka
27061,tt12631784,2022,76,"Adventure,Animation,Comedy",Max et Emmy: Mission Pâques
27062,tt12633744,2020,98,"Comedy,Romance",T'as pécho?
27063,tt1263670,2009,112,"Drama,Music,Romance",Crazy Heart
27064,tt12636872,2021,89,"Crime,Drama,Thriller",Karen
27065,tt1263736,2008,100,Drama,33 scènes de la vie
27066,tt1263740,2009,105,Drama,Mères et filles
27068,tt12637442,2021,106,Drama,Clara Sola
27069,tt1263750,2010,107,"Drama,Romance",Room in Rome
27070,tt12637626,2020,72,"Action,Comedy,Sci-Fi",Konga TNT
27071,tt1263778,2008,97,"Comedy,Drama",La belle personne
27072,tt1263781,2008,89,Drama,Comme une étoile dans la nuit
27073,tt1264074,2008,100,"Drama,History,War",Le Chant des Mariées
27074,tt1264115,2010,101,"Crime,Drama,Mystery",L'affaire McClain
27075,tt12648578,2020,92,Documentary,"Mexique, le sang des frontières"
27076,tt1264904,2009,91,"Comedy,Family",Le petit Nicolas
27077,tt1264912,2009,95,"Comedy,Romance",Tricheuse
27079,tt12655436,2022,106,Comedy,Honk for Jesus. Save Your Soul.
27080,tt12656656,2020,92,Drama,Un soupçon d'amour
27081,tt1265990,2011,94,"Drama,Horror,Thriller",La colocataire
27082,tt1266025,2010,103,"Comedy,Drama,History",Boxhagener Platz
27083,tt1266029,2009,98,"Biography,Drama,Music",Nowhere Boy
27084,tt1266036,2020,102,"Comedy,Musical,Romance",Valley Girl
27085,tt1266047,2009,81,"Comedy,Drama,Thriller",Le Garçon avec le soleil dans les yeux
27086,tt12660550,2000,52,Documentary,Inventing Cuisine: Michel Bras
27088,tt1266073,2009,100,"Drama,Horror,Mystery",House of Flesh Mannequins
27089,tt12661008,2022,107,"Crime,Drama,Thriller",Out of Exile
27090,tt12661060,2020,60,Documentary,"Chats, c'est vraiment nous"
27092,tt1266115,2008,91,"Crime,Drama,Thriller",Un monde à nous
27093,tt12663250,2022,125,"Action,Crime,Thriller","Yaksha, un démon en mission"
27094,tt12664578,2019,52,Documentary,Ceci n'est pas un tapis
27095,tt12664618,2021,117,"Action,Comedy,Drama",500 mètres sous Terre
27097,tt12667170,2011,52,Documentary,"Chrétiens d'Irak, chronique d'un exode annoncé"
27098,tt1266723,2008,80,Documentary,"Victoire Terminus, Kinshasa"
27099,tt12667838,2022,120,Documentary,Personality Crisis: One Night Only
27100,tt12668892,2020,125,Drama,Burning Casablanca - Zanka Contact
27101,tt12669498,2019,89,Comedy,Extro
27102,tt1267179,2008,107,Drama,La Mouche
27103,tt12671930,2020,74,Documentary,Priay en juin (Carnet Filmé: 24 juin 2020)
27104,tt12672536,2023,121,"Action,Adventure,History",Les trois mousquetaires: D'Artagnan
27105,tt12672720,2021,107,Drama,No Man's Land
27106,tt1267297,2014,98,"Action,Adventure,Fantasy",Hercule
27107,tt1267389,2008,84,Documentary,Le juge et le général
27108,tt12676006,2022,102,Thriller,Borrego
27109,tt12676326,2021,106,"Drama,Romance",Malcolm & Marie
27110,tt12676878,1990,89,Documentary,"Nujiang, La Vallée Perdue"
27111,tt12677092,2020,98,"Drama,Mystery,Thriller",C U Soon
27112,tt12677728,2021,95,"Comedy,Drama,Romance",Les mères
27113,tt12679522,2016,49,Documentary,Elles ont toutes une histoire
27114,tt12680508,2020,95,"Drama,Sci-Fi,Thriller",Minor Premise
27115,tt12680684,2021,130,Drama,La main de Dieu
27116,tt12681044,2020,91,"Documentary,Sport",The Standard
27117,tt1268208,2008,90,Horror,Cannibal Kitchen
27118,tt1268294,2008,81,Romance,Un modèle pas comme les autres
27119,tt12683198,2020,98,Drama,Les Amours de Beyto
27120,tt12683756,2022,106,"Horror,Mystery,Thriller",Jaula
27121,tt12684216,2017,97,"Comedy,Romance",Sex First Love Second
27122,tt12687584,2021,110,"Action,Mystery,Thriller",Kilit
27123,tt1268799,2011,90,"Adventure,Comedy",Le Joyeux Noël d'Harold et Kumar
27124,tt1268804,2007,52,"Documentary,War",Liban été 2006
27125,tt1268809,2009,93,"Action,Comedy,Fantasy",Night of the Demons
27126,tt1268912,2008,104,Drama,Tokyo Rendezvous
27127,tt1268970,2010,83,"Action,Drama,Thriller",The Last Rites
27129,tt1268987,2010,87,"Action,Comedy",Rogues Gallery
27132,tt12691830,2022,81,Romance,A Love Song
27133,tt1269374,2008,150,Horror,La crypte des Femmes maudites
27134,tt1269734,2009,77,"Action,Crime,Thriller",Angel of Death
27135,tt12698684,2022,104,"Comedy,Drama",Azuro
27136,tt1270090,2009,96,"Drama,History,Thriller",Boomerang
27137,tt1270114,2014,94,"Action,Drama,War",Saints and Soldiers: Le sacrifice des blindés
27138,tt1270120,2010,93,"Drama,Sci-Fi",Transfer
27139,tt1270262,2011,109,"Biography,Drama,Thriller",The Devil's Double
27140,tt1270291,2010,88,"Sci-Fi,Thriller",Promotheus: Commando Stellaire
27141,tt12703292,2022,111,"Biography,Crime,Drama",Un homme d'action
27142,tt1270473,2008,127,Documentary,L'exil et le royaume
27143,tt1270631,2008,80,Drama,L'herbe du rat
27144,tt1270647,2008,90,Documentary,Los herederos - Les enfants héritiers
27145,tt1270680,2008,90,Documentary,Puisque nous sommes nés
27146,tt1270702,2008,90,Drama,Un lac
27147,tt1270707,2008,81,Documentary,Z32
27148,tt1270761,2010,99,"Fantasy,Horror,Thriller",Don't Be Afraid of the Dark
27149,tt1270766,2010,155,"Biography,Drama,War",Henri IV
27150,tt1270767,2009,122,"Action,Adventure,Fantasy",Vampire Island
27152,tt1270769,2008,105,Drama,Un conte finlandais
27153,tt1270797,2018,112,"Action,Adventure,Sci-Fi",Venom
27154,tt1270798,2011,131,"Action,Sci-Fi",X-Men : Le Commencement
27155,tt1270835,2010,85,"Action,Comedy,Horror",Butcher II
27156,tt1270842,2010,133,"Drama,Romance",La ballade de l'impossible
27157,tt12708658,2021,105,"Comedy,Drama,Romance","Les Olympiades, Paris 13e"
27159,tt12709774,2022,109,Action,Borrowed Time III
27160,tt12711968,2020,90,"Drama,Horror,Mystery",La malédiction d'Aurore Gagnon
27161,tt12715118,2003,60,Documentary,Trois cents jours dans la montagne
27162,tt12715298,2019,83,"Documentary,Music","Petite île, grande chanson"
27163,tt12715472,2021,98,Thriller,Inexorable
27164,tt12716170,2020,99,"Comedy,Drama",Laila in Haifa
27165,tt12716276,2021,70,Documentary,Nose
27166,tt12718300,2022,98,"Comedy,Crime","Confess, Fletch"
27168,tt1271985,2008,83,"Drama,Family",Dix-sept ans
27169,tt12719878,2021,92,Horror,Makmum 2
27170,tt1272011,2009,108,"Biography,Crime,Drama",Fortapàsc
27171,tt1272013,2009,104,"Comedy,Romance",Hot School
27173,tt1272014,2009,101,Comedy,Génération mille euros
27174,tt1272018,2010,103,"Action,Drama,War",Kandahar
27175,tt1272049,2009,99,"Drama,Mystery",Quand le monde nous appartiendra
27176,tt1272051,2010,85,"Adventure,Animation,Comedy",Space Dogs
27177,tt12721188,2020,102,"Comedy,Drama,Family",Casting pour un papa
27178,tt12724306,2022,79,"Horror,Thriller",Glorious
27179,tt12724622,2020,94,"Documentary,Sport",Anelka: L'Incompris
27180,tt12724930,2020,96,Documentary,"Les Grands Voisins, la cité rêvée"
27181,tt12726428,2022,86,Drama,Stromboli
27182,tt12728214,2021,83,Romance,L'Instant présent
27183,tt12728584,2020,100,Drama,La Verónica
27184,tt1272878,2013,109,"Action,Thriller",2 Guns
27185,tt1272886,2012,96,"Comedy,Crime,Drama",Small Apartments
27186,tt12730132,2017,105,Documentary,Kylian
27187,tt12730876,2010,89,Action,Ascension
27188,tt12731590,2012,90,Action,Ascension 2
27189,tt12731980,2021,99,"Action,Drama,Western",Old Henry
27190,tt1273204,2009,106,"Drama,Mystery,Romance",L'anniversaire de David
27191,tt1273221,2018,118,"Crime,Mystery,Thriller",Séduction Fatale
27192,tt1273235,2010,104,"Horror,Mystery,Thriller",A Serbian Film
27193,tt12734478,2021,111,Mystery,Blood Brothers
27194,tt12734582,2020,85,"Comedy,Thriller",Connectés
27195,tt12735282,2022,93,"Horror,Thriller",The Reef 2: Traquées
27196,tt12735338,2020,87,"Animation,Drama,Music",Nos mots comme des bulles
27197,tt12735584,2017,53,"Biography,Documentary","Raymond Loewy, le designer du rêve américain"
27198,tt1273678,2010,94,"Action,Comedy,Family",Kung Fu Nanny
27199,tt12739994,2020,100,Horror,The 100 Candles Game
27200,tt12740648,2021,117,"Drama,Horror,Mystery",Jukaï: la forêt des suicides
27201,tt12740760,2022,136,"Comedy,Horror",Phone Bhoot
27202,tt1274293,2009,136,"Action,Adventure,Comedy",Woochi: Le magicien des temps modernes
27204,tt1274300,2010,110,"Comedy,Drama,Fantasy",La tempête
27205,tt12743846,2019,65,Documentary,Il était un petit navire
27206,tt12744120,2021,117,Drama,Ariaferma
27207,tt1274418,2007,88,"Action,Crime,Drama",Manhattan Samouraï
27208,tt12745164,2020,84,"Action,Adventure,Animation",Cats & Dogs 3: Paws Unite
27210,tt1274586,2014,94,"Action,Drama,Thriller",La sentinelle
27211,tt1274596,2012,102,"Action,Drama,War",USS Seaviper - L'Arme absolue
27212,tt1274645,2010,95,"Comedy,Drama,Romance",La mosquitera
27213,tt12747570,2022,133,"Crime,Drama,Thriller",Diary
27214,tt12748300,2021,89,"Comedy,Crime,Drama",Forever Rich
27215,tt12749596,2020,57,"Horror,Mystery",Host
27216,tt12752430,2021,101,"Comedy,Drama",Lee'd the Way
27217,tt12752770,2020,105,Comedy,Comic Book Junkies
27218,tt12752842,2020,112,Documentary,Jail Cell to Stem Cell: The Next Con for the Ex-Con
27219,tt12753120,2021,104,"Action,Drama,Thriller",La mer du Nord
27221,tt12753304,2020,58,Documentary,Trafic d'enfants
27222,tt12753454,2020,97,"Family,Fantasy",Angèle et la montre magique
27223,tt12754776,2022,95,Comedy,Menteur
27224,tt1275494,2009,100,Drama,3 saisons
27225,tt1275521,2008,112,"Adventure,Drama,Fantasy",Babine
27226,tt1275575,1982,75,Adult,Couples pervers
27227,tt1275589,1982,80,Documentary,De bouche à bouche
27228,tt1275590,2008,93,Comedy,De l'autre côté du lit
27229,tt1275593,1983,80,Adult,Les dessous noirs
27230,tt1275602,1982,85,Adult,Délices d'un sexe chaud et profond
27231,tt1275671,1983,81,Adult,L'initiation d'une femme mariée
27232,tt1275723,2009,95,Drama,Honeymoons
27233,tt12757372,2022,91,Horror,Red
27234,tt12757438,2020,96,"Horror,Thriller",Smiley Face Killers
27235,tt12758060,2023,118,"Biography,Drama,History",Tetris
27236,tt12758486,2022,108,"Biography,Drama,History",Chevalier
27237,tt1275861,2009,90,"Adventure,Drama,Fantasy",Le Secret des sept volcans
27239,tt12758660,2020,102,"Crime,Drama,Thriller",Marché noir
27240,tt12758804,2021,96,"Biography,Documentary",Maija Isola
27241,tt1275891,2009,126,Drama,Les femmes de mes amis
27242,tt1275893,1983,82,Documentary,Le Japon insolite
27244,tt12759288,2020,90,"Action,Crime",La Coupe Du Monde
27245,tt12759408,2020,72,"Adventure,Animation,Comedy",Les Octonauts et les Grottes de Sac Actun
27246,tt12760730,2009,45,Adventure,"Les acteurs inconscients, un 'film-atelier'"
27248,tt1276104,2012,119,"Action,Drama,Sci-Fi",Looper
27249,tt12762096,2022,110,"Biography,Crime,Drama",Marlene
27250,tt12762812,2018,51,Documentary,Ma mamie fait de la résistance
27251,tt12763474,2020,77,"Biography,Documentary",Robin's Wish
27252,tt12763920,2020,108,"Action,Crime,Thriller",Deliver Us from Evil
27253,tt1276419,2012,137,"Biography,Drama,History",Royal Affair
27254,tt12764524,2020,89,Documentary,Who the F* is Roger Rossmeisl
27255,tt12764628,2022,93,Horror,Jack in the Box 2: Le Réveil du démon
27256,tt12765444,2001,51,Documentary,Inventing Cuisine: Pierre Gagnaire
27257,tt12765462,2020,57,"Drama,Horror",The Day of Destruction
27258,tt12767498,2020,72,"Animation,Family,Musical",Barbie : Dans la peau d'une princesse
27261,tt12768840,2020,95,"Comedy,Horror",Get the Hell out
27262,tt12769470,2001,52,Documentary,Inventing Cuisine: Olivier Roellinger
27263,tt12769480,2008,55,Documentary,Inventing Cuisine: Pascal Barbot
27264,tt12771600,2000,63,Fantasy,Fatigue
27266,tt12771804,2007,64,History,Triton
27270,tt12774526,2022,84,Sci-Fi,After the Pandemic
27271,tt12775620,2002,52,Documentary,Inventing Cuisine: Michel Guérard
27272,tt12775652,2007,52,Documentary,Inventing Cuisine: Gérald Passédat
27273,tt12775678,2010,52,Documentary,Inventing Cuisine: Nadia Santini
27274,tt12775690,2007,51,Documentary,Inventing Cuisine: Michel Troisgros
27275,tt1277728,2008,75,"Comedy,Drama",Le déjeuner du 15 août
27276,tt1277737,2008,116,Drama,La Lapidation de Soraya M.
27277,tt12779208,2020,98,Drama,Meel patthar
27278,tt1277937,2006,90,Drama,Quand mon tour viendra
27279,tt1277953,2012,95,"Adventure,Animation,Comedy",Madagascar 3 : Bons baisers d'Europe
27280,tt1278073,2013,80,Comedy,Jill and Me
27281,tt1278180,2009,87,"Action,Comedy,Sci-Fi",Kenny Begins
27282,tt12782144,2020,43,"Documentary,Music",Concert privé chez Daniel Barenboim
27283,tt12782484,2020,46,Documentary,Rêve de Gotokuji par un premier mai sans lune
27284,tt12782656,2020,58,Documentary,Kitâb al-Isfâr: Book of the Journey
27285,tt1278340,2009,92,"Comedy,Fantasy,Horror",Dead Snow
27286,tt12783454,2021,112,"Comedy,Romance",The Kissing Booth 3
27287,tt1278358,2007,72,Documentary,Gay... So What?
27288,tt1278379,2010,91,"Drama,Romance",Rendez-vous l'été prochain
27290,tt1278381,2008,190,"Comedy,Drama,Fantasy",Je ne suis pas morte
27291,tt12784260,2020,95,"Drama,Sport",The Male Gaze: Strikers & Defenders
27292,tt12784484,2020,106,Drama,La Ballade des coeurs perdus
27293,tt12785060,2020,95,"Comedy,Romance",Sin hijos
27294,tt12788488,2022,87,"Comedy,Horror",Deadstream
27295,tt12788962,2020,107,"Documentary,Drama",Le nouvel évangile
27296,tt12789110,2020,89,Drama,Le sorelle Macaluso
27297,tt12789212,2020,94,Documentary,Le Dernier Témoignage
27298,tt12789540,2020,100,"Drama,Horror,Thriller",Mosquito State
27299,tt12789558,2021,98,"Biography,Drama",Belfast
27300,tt12792274,2020,93,Music,Eurokéennes 2003
27301,tt12792418,2020,131,"Action,Crime,Drama",Night in Paradise
27302,tt12792500,2020,108,Documentary,Princesse Europe
27303,tt12792532,2020,92,Drama,La troisième guerre
27304,tt12792594,2020,139,"Crime,Drama",Careless Crime
27305,tt12792598,2020,96,"Adventure,Drama,Mystery",Selva trágica
27306,tt12794428,2020,76,"Adventure,Fantasy",Monster Hunters
27307,tt1279476,1980,70,Adult,Les petites Parisiennes
27308,tt1279477,1981,70,Adult,Caresses profondes
27310,tt12798260,2011,58,Documentary,Balanchine in Paris
27311,tt12798834,2021,58,Documentary,Erēmīta (Anthologies)
27312,tt1279935,2010,88,"Comedy,Crime,Romance",Crazy Night
27313,tt12800042,2020,60,Drama,Mozambique - Les rangers de Gorongosa en guerre contre les braconniers
27314,tt12800092,2020,101,"Action,Fantasy",The pig King
27315,tt12800524,2021,108,"Drama,Sci-Fi,Thriller",Invasion
27316,tt12801262,2021,95,"Adventure,Animation,Comedy",Luca
27317,tt12801326,2020,93,"Documentary,Drama",76 Days
27318,tt12801814,2020,107,"Drama,Horror",Violation
27319,tt1280501,2008,102,Drama,Ce qu'il faut pour vivre
27320,tt1280553,2008,89,Drama,Un autre homme
27321,tt1280566,2008,110,Drama,Khamsa
27322,tt1280567,2008,110,"Crime,Drama,Thriller",Rio ligne 174
27323,tt12805686,2022,97,Thriller,The Consultant
27324,tt12806068,2020,102,Documentary,Les monarchies face à Hitler
27326,tt12806110,2020,98,Documentary,When Paris was german
27327,tt12806442,2019,56,Documentary,Les petits lieux de La Grande Guerre
27328,tt1280657,2007,83,Documentary,Tout l'or du monde
27329,tt1280688,2008,76,"Documentary,Drama",Kinogamma Part One: East
27330,tt1280689,2008,70,"Documentary,Drama",Kinogamma Part Two: Far East
27331,tt12808182,2021,110,"Action,Adventure,Comedy",Le dernier mercenaire
27332,tt12808206,2014,79,Documentary,De mémoire d'homme...
27334,tt12809302,2011,50,Documentary,La roulotte de tous les possibles
27336,tt12809388,2015,48,Documentary,Dedans/dehors: Communauté thérapeutique de Barsac
27338,tt12810902,2022,82,"Action,Drama,Thriller",The Moderator
27339,tt1281110,2006,94,"Documentary,History,Music",Breaking the Rules: Sur la route de Jack Kerouac
27340,tt1281391,1981,90,"Adult,Romance",Le sexe à travers le monde
27341,tt1281400,2008,92,Drama,Embrassez-le pour moi
27342,tt1281401,2008,102,Drama,Un village trop parfait
27343,tt12814590,1997,72,"Biography,Documentary",Padre Pio de Pietrelcina: Le crucifié sans croix
27344,tt12817474,2019,71,Documentary,Les enfants de la patrie
27345,tt12819094,2022,100,"Crime,Drama,Thriller",Entre la vie et la mort
27346,tt1281929,1981,75,Adult,Le professeur d'amour
27347,tt1281933,1980,100,Documentary,Sollers et Guégan ont deux mots à se dire
27348,tt1281938,1980,80,Adult,Tendre et malicieuse Christina
27350,tt1281951,2008,71,Drama,L'Anniversaire de Leïla
27351,tt1282140,2010,92,"Comedy,Drama,Romance",Easy Girl
27352,tt1282152,2010,90,"Drama,Thriller",L'enfance du mal
27353,tt1282153,2010,97,"Drama,Fantasy",L'étrange affaire Angelica
27354,tt1282155,2009,92,"Drama,Romance",L'homme de chevet
27356,tt1282156,2009,99,"Mystery,Thriller",Une affaire d'état
27357,tt12823454,2023,109,"Comedy,Romance",Your Place or Mine
27359,tt12824896,2022,187,"Drama,Thriller",Quand les vagues se retirent
27360,tt12825632,2021,90,"Adventure,Crime,Mystery",Miss Willoughby and the Haunted Bookshop
27361,tt12826450,2021,124,Drama,I comete
27362,tt12826598,2022,70,Animation,Interdit aux chiens et aux Italiens
27363,tt12828136,2020,78,"Comedy,Drama",Nana et les filles du bord de mer
27364,tt12829958,2020,90,"Drama,Fantasy,Horror",The Old Ways
27365,tt12830948,2023,98,Horror,Fear
27366,tt12832982,2019,56,Documentary,It's on 2
27367,tt12832998,2009,74,Documentary,L'ouragan Kalatozov
27368,tt12833358,2021,79,Drama,Jours sauvages
27370,tt12834962,2022,108,"Comedy,Drama,Family",Raksha Bandhan
27371,tt12838674,2018,90,"Documentary,History",Equus: Une histoire de chevaux et d'hommes
27372,tt12838766,2021,136,"Action,Adventure,Drama",Space Sweepers
27373,tt12838834,2019,4,Music,Microgravity
27374,tt12838958,2020,80,"Adventure,Animation,Comedy","Joyeux Halloween, Scooby-Doo!"
27375,tt1283913,2008,90,"Family,Musical,Romance",High School Musical - Autour du Monde: Argentine
27376,tt12839622,2021,127,Comedy,Paani Ch Madhaani
27377,tt1283967,2008,100,Drama,Car Jacking
27378,tt12839816,2020,110,Drama,Asalu Em Jarigindhante
27379,tt12844586,2022,110,Action,Sanctioning Evil
27380,tt1284485,2008,105,"Comedy,Fantasy,Horror",Zombie Lover
27381,tt12844910,2023,146,"Action,Adventure,Thriller",Pathaan
27382,tt1284526,2008,117,"Drama,Romance",L'Instit de campagne
27384,tt12845544,2022,97,"Crime,Drama",Broadway
27385,tt12845594,2020,52,Documentary,Les écorchés vivants
27386,tt1284575,2011,92,"Comedy,Romance",Bad Teacher
27387,tt1284576,2008,118,"Drama,Romance",Soldat de papier
27388,tt1284577,2008,140,Drama,Inland
27389,tt1284591,2008,102,Drama,Le lait
27390,tt12847022,2021,103,"Adventure,Comedy,Family",C'est quoi ce papy?!
27391,tt12847352,2021,101,Comedy,Les Tuche 4
27392,tt12847680,2022,97,Comedy,Maison de retraite
27393,tt12847812,2021,113,Drama,Tout s'est bien passé
27394,tt1284971,2008,90,Drama,10 secondes jusqu'au crash
27395,tt1284978,2008,108,Comedy,La corne d'abondance
27396,tt1284996,1981,80,Animation,Minoïe
27397,tt1285009,2018,85,Horror,Strangers: Prey at Night
27398,tt1285010,2009,91,"Horror,Thriller",Summer's Blood
27399,tt1285016,2010,120,"Biography,Drama",The Social Network
27400,tt12850216,2022,100,"Comedy,Drama,Sci-Fi",Unidentified Objects
27401,tt12850582,2020,89,"Documentary,Music",Break the Silence: The Movie
27402,tt1285130,2008,112,Drama,La boîte de Pandore
27403,tt12851396,2021,104,"Action,Adventure,Animation",Chasseurs de Trolls: Le réveil des Titans
27404,tt1285144,2008,85,Drama,La fenêtre
27405,tt12851514,2014,53,"Biography,Documentary",Pierre Bonnard: Les couleurs de l'intime
27406,tt1285152,2008,87,Drama,La deuxième femme
27407,tt12851616,2013,52,Documentary,Félix Vallotton: La vie à distance
27408,tt1285217,2009,98,"Horror,Thriller",Deadfall Trail
27409,tt1285228,2009,95,Comedy,Victor
27410,tt1285240,2010,84,"Horror,Thriller",Dans ton sommeil
27411,tt1285241,2011,148,"Action,Crime,Thriller","Don, le retour du roi"
27412,tt1285246,2009,101,"Drama,Romance",Mademoiselle Chambon
27413,tt1285306,2010,88,Drama,L'homme-chat
27414,tt1285309,2009,96,"Comedy,Drama",La famille Jones
27415,tt1285313,2009,89,"Adventure,Drama,Fantasy","Mon frère, ce super-héros"
27422,tt12856788,2022,99,"Action,Crime,Drama",Dangerous
27423,tt12857614,2021,114,Romance,"Love, Life & Pakodi"
27424,tt12858434,2022,107,"Comedy,Romance",Mariage à la polonaise
27425,tt12861212,2021,129,"Drama,Horror,Thriller",Chhorii
27426,tt1286147,2009,93,"Action,Sci-Fi,Thriller",Ghost Machine
27427,tt12861508,2021,97,"Action,Thriller",Survive the Game
27428,tt1286159,2009,102,"Comedy,Drama,Family",1981
27429,tt12862354,2011,52,"Biography,Documentary,Sport",Bernie Ecclestone: La Formule Du Pouvoir - Ecclestone's Formula
27431,tt12864780,2019,54,Drama,Save Our Souls
27432,tt1286499,2008,90,"Action,Adventure,Documentary",Le dernier pirate
27433,tt1286537,2008,94,"Documentary,News","Food, Inc."
27434,tt1286650,2008,70,Drama,Thomas
27435,tt1286765,2009,82,Horror,Necromentia
27439,tt1286784,2009,120,"Action,Crime,Drama",Dossier K.
27440,tt1286798,2008,102,Documentary,L'enfant elu
27441,tt1286802,2008,89,Documentary,Le coeur de Jénine
27442,tt1286809,2008,87,Drama,La journée de la jupe
27443,tt12868346,2023,131,Drama,Ellaam Mela Irukuravan Paathuppan
27444,tt12871970,2014,82,Documentary,Padre Pio: Le sceau de Dieu
27445,tt12872150,2021,85,Drama,Madalena
27446,tt12873162,2022,81,Drama,La mer n'a jamais été bleue
27447,tt12873562,2022,105,"Horror,Thriller",Le bal de l'enfer
27448,tt1287468,2010,82,"Action,Adventure,Animation",Comme chiens et chats: La revanche de Kitty Galore
27449,tt12874840,2020,90,"Music,Sci-Fi",Simulation Theory Film
27450,tt12875782,2020,92,"Action,Drama,Fantasy",Les Phénomènes
27451,tt12876132,2020,87,"Action,Adventure,Animation",Deathstroke Knights & Dragons: The Movie
27453,tt12877640,2021,95,"Drama,Horror,Mystery",A Classic Horror Story
27454,tt12877688,2017,80,"Comedy,Drama",Quand je serai grand
27455,tt1287875,2009,92,Drama,Une vie toute neuve
27456,tt1287878,2010,139,Drama,Poetry
27457,tt12879432,2000,52,Documentary,Le Temps des Lumière
27458,tt12879624,2020,99,"Animation,Drama,Romance","Josée, le tigre et les poissons"
27459,tt12879746,2020,89,Drama,Sei no Gekiyaku
27460,tt12879854,2017,88,Documentary,"Unité pour malades difficiles, qui sont ces fous que l'on enferme?"
27461,tt12882620,2020,90,"Horror,Mystery,Thriller",Evil Eye
27463,tt12883472,2021,105,"Comedy,Romance",Alors on danse
27464,tt1288376,2010,119,Drama,L'étrangère
27465,tt1288403,2009,97,"Action,Adventure,Sci-Fi",Universal Soldier: Régénération
27466,tt1288482,2008,90,"Crime,Thriller",Pokrajina St.2
27467,tt1288502,2009,92,Drama,Hangtime
27468,tt12885272,2021,117,"Biography,Drama,Musical",Diana : La comédie musicale
27469,tt1288558,2013,91,Horror,Evil Dead
27470,tt12885770,2022,90,"Horror,Sci-Fi,Thriller",Project Legion
27471,tt12885852,2021,83,"Action,Adventure,Animation",Batman: Soul of the Dragon
27472,tt1288589,2008,79,Drama,Helen - Autopsie d'une disparition
27473,tt1288636,2011,109,Horror,Cell 213
27474,tt12887770,2021,87,"Comedy,Horror",Barbaque
27475,tt12888166,2020,71,"Drama,Romance",Les sentiers de l'oubli
27476,tt12888462,2020,85,Documentary,La Sagesse de la pieuvre
27477,tt12889404,2021,123,"Drama,Musical,Romance",Cyrano
27478,tt1289401,2016,117,"Action,Comedy,Fantasy",SOS Fantômes
27479,tt1289403,2018,124,"Drama,Romance,War",Le Cercle littéraire de Guernesey
27481,tt1289404,2008,90,Documentary,Génération Electro
27482,tt1289406,2009,103,"Action,Crime,Drama",Harry Brown
27483,tt1289413,2008,97,"Comedy,Family,Musical",Le roi des vacances
27484,tt1289432,2009,85,"Biography,Drama",Domination
27485,tt1289437,2009,90,Thriller,Locked
27486,tt1289783,2008,110,Documentary,C'est dur d'être aimé par des cons
27487,tt12899858,2020,122,"Comedy,Drama",Classmates Minus
27488,tt1290138,2016,88,"Crime,Drama,Romance",Frank & Lola
27489,tt12901944,2020,64,"Fantasy,Thriller",Les Animaux Anonymes
27490,tt1290400,2009,97,"Action,Crime,Thriller",Double identity
27491,tt1290419,2009,110,Drama,Human Zoo
27493,tt1290472,2009,90,"Action,Adventure,Fantasy",Dragon Hunter
27494,tt12907978,2020,101,Drama,Deux types de personnes
