,tconst,startYear,runtimeMinutes,genres,title
18429,tt0923869,2007,190,"['Crime', 'Drama']",United Red Army
18430,tt0924129,2009,113,"['Crime', 'Drama']",Droit de passage
18431,tt0924134,2008,90,"['Comedy', 'Drama']",L'année de notre vie
18432,tt0924166,2006,90,['Documentary'],Welcome Europa
18433,tt0925248,2007,100,"['Documentary', 'History']",Dans l'ombre de la lune
18434,tt0925306,2007,86,"['Action', 'Adventure', 'Comedy']",Aztec Rex
18435,tt0925307,2006,80,"['Biography', 'Documentary']",Le Tarzan des arabes
18436,tt0926063,2008,87,"['Action', 'Comedy', 'Horror']",Dance of the Dead
18437,tt0926084,2010,146,"['Adventure', 'Family', 'Fantasy']",Harry Potter et les Reliques de la Mort : partie 1
18438,tt0926110,2007,93,['Thriller'],Missionary Man
18439,tt0926129,2008,88,['Horror'],Le bal de l'horreur
18440,tt0926151,2006,115,"['Action', 'Adventure', 'Fantasy']",Legend of Sudsakorn
18441,tt0926285,2006,107,['Drama'],Ce que le soleil a vu
18442,tt0926298,1982,78,['Family'],L'éléphant rouge
18443,tt0926380,2009,104,['Drama'],Mes garçons sont de retour
18444,tt0926759,2008,114,['Drama'],Le premier jour du reste de ta vie
18445,tt0926762,2008,118,"['Crime', 'Drama', 'Mystery']",Loft
18446,tt0926763,2008,92,"['Action', 'Drama', 'Mystery']",Le nouveau protocole
18447,tt0926764,2008,95,"['Drama', 'Sci-Fi']",La possibilité d'une île
18448,tt0926766,2007,90,['Family'],Mais où est le cheval de Saint-Nicolas?
18449,tt0927587,1999,54,['Documentary'],Blues pour une diva
18450,tt0927616,1998,52,['Documentary'],Jëf Jël
18451,tt0927628,2004,52,['Documentary'],"Ngoyaan, le chant de la séduction"
18452,tt0928375,2009,90,"['Horror', 'Thriller']",Carnage: Blood Hunt
18453,tt0928395,1980,112,['Documentary'],Plogoff: Des pierres contre des fusils
18454,tt0929261,2006,105,"['Action', 'Adventure', 'Drama']",The Restless
18455,tt0929285,2008,93,['Comedy'],Le syndrome de Jerusalem
18456,tt0929412,2008,105,"['Drama', 'Romance']",Caos Calmo
18457,tt0929425,2008,137,"['Crime', 'Drama']",Gomorra
18458,tt0929467,2006,123,['Documentary'],Schuss!
18459,tt0929632,2009,110,['Drama'],Precious
18460,tt0929773,2007,76,['Drama'],Logodnicii din America
18461,tt0930083,2005,115,"['Horror', 'Mystery', 'Thriller']",Noroi: The Curse
18462,tt0931285,2008,116,['Drama'],Un barrage contre le Pacifique
18463,tt0932507,2007,84,"['Crime', 'Drama', 'Thriller']",13m2
18464,tt0932661,2009,100,"['History', 'War']",Brother's War
18465,tt0932675,2006,55,['Documentary'],Vrai faux passeport
18466,tt0933763,1983,70,"['Action', 'Animation', 'Sci-Fi']",Les protecteurs de l'univers
18467,tt0934446,2010,85,"['Drama', 'Sci-Fi']",Glenn
18468,tt0934571,1981,81,"['Crime', 'Horror', 'Mystery']",Corpse Mania
18469,tt0935030,2007,85,['Drama'],24 mesures
18470,tt0935035,2007,73,['Drama'],Avant le jour
18471,tt0935048,2008,107,"['Crime', 'Drama']",Coupable
18472,tt0935075,2010,91,['Drama'],Rabbit Hole
18473,tt0935086,2007,105,['Drama'],Tout est pardonné
18474,tt0935101,2008,102,['Drama'],"Ma mère, mon frère et moi"
18475,tt0935113,2007,100,['Drama'],Ce qui compte à la fin
18476,tt0936471,2009,92,"['Comedy', 'Horror']",Transylmania
18477,tt0936501,2008,90,"['Action', 'Crime', 'Thriller']",Taken
18478,tt0937347,2007,93,"['Action', 'Crime', 'Thriller']",Already Dead
18479,tt0937373,2008,88,"['Drama', 'Romance']",Sappho
18480,tt0938283,2010,103,"['Action', 'Adventure', 'Family']",Le dernier maître de l'air
18481,tt0938284,2008,120,"['Horror', 'Sci-Fi']",Bane
18482,tt0938330,2012,95,"['Horror', 'Mystery', 'Thriller']",Silent Hill: Révélation
18483,tt0938341,2008,120,['Drama'],Tokyo sonata
18484,tt0938347,2008,95,"['Crime', 'Fantasy', 'Horror']",Virus Undead
18485,tt0938791,2001,58,['Documentary'],Riga. 10 gadus pec...
18486,tt0939669,2007,94,"['Adventure', 'Documentary', 'Drama']",La troisième vague
18487,tt0939835,2007,106,"['Comedy', 'Drama']",Fin de parcours
18488,tt0939911,2006,112,"['Drama', 'History', 'Romance']",Le vieux jardin
18489,tt0940580,2008,107,"['Drama', 'Mystery', 'Thriller']",Et après
18490,tt0940585,2007,102,['Drama'],Rendez-vous à Brick Lane
18491,tt0940620,2008,109,"['Documentary', 'Music']",Patti Smith: Dream of Life
18492,tt0940656,2010,101,"['Adventure', 'Animation', 'Family']",Arthur 3 : La Guerre des deux mondes
18493,tt0940657,2009,107,"['Adventure', 'Animation', 'Family']",Arthur 2
18494,tt0940709,2008,88,"['Adventure', 'Comedy', 'Drama']",CJ7
18495,tt0940723,2008,102,"['Drama', 'Horror', 'Mystery']",Left Bank
18496,tt0940776,2007,97,['Comedy'],Entreprise séduction
18497,tt0940782,2007,91,['Thriller'],Le tueur
18498,tt0942379,2008,106,"['Action', 'Crime', 'Drama']",Les liens du sang
18499,tt0942384,2007,97,"['Drama', 'Romance', 'Sport']",Shelter
18500,tt0942385,2008,107,"['Action', 'Comedy', 'War']",Tonnerre sous les tropiques
18501,tt0943232,2007,98,"['Adventure', 'Comedy', 'Family']",Hände weg von Mississippi
18502,tt0944834,2008,80,"['Action', 'Adventure', 'Animation']",Chasseurs de dragons
18503,tt0944835,2010,100,"['Action', 'Thriller']",Salt
18504,tt0945356,2006,79,"['Comedy', 'Drama']",L'art de la pensée négative
18505,tt0945513,2011,93,"['Action', 'Drama', 'Mystery']",Source Code
18506,tt0945553,2006,110,"['Comedy', 'Drama', 'Romance']",Mariage à l'iranienne
18507,tt0945580,2008,88,"['Action', 'Adventure', 'Fantasy']",Ulysses : Voyage au coeur des ténèbres
18508,tt0945608,2007,78,['Drama'],Échangistes
18509,tt0947093,2007,93,['Drama'],Un homme perdu
18510,tt0947095,2007,52,['Drama'],Vinterland
18511,tt0947798,2010,108,"['Drama', 'Thriller']",Black Swan
18512,tt0947802,2008,110,"['Crime', 'Drama', 'Thriller']",Harcelés
18513,tt0947810,2010,115,"['Action', 'Drama', 'Thriller']",Green Zone
18514,tt0948470,2012,136,"['Action', 'Adventure', 'Sci-Fi']",The Amazing Spider-Man
18515,tt0948530,2008,102,"['Comedy', 'Drama', 'Romance']","Moscow, Belgium"
18516,tt0948535,2008,120,"['Drama', 'Music', 'Musical']",Faubourg 36
18517,tt0948544,2008,115,"['Drama', 'Music']",En eaux troubles
18518,tt0948547,2008,100,"['Crime', 'Drama']",Fragments
18519,tt0949365,2007,87,['Documentary'],Chrigu - Chronique d'une vie éclairée
18520,tt0949436,2007,86,"['Drama', 'Romance']",Des chiens dans la neige
18521,tt0949502,2007,92,['Documentary'],Princesses en herbe
18522,tt0949564,2006,86,"['Drama', 'Romance']",Le mariage de Tuya
18523,tt0949731,2008,91,"['Adventure', 'Drama', 'Sci-Fi']",Phénomènes
18524,tt0949771,2007,90,"['Documentary', 'History']","T'as de beaux yeux, chéri - Le coming-out du cinema"
18525,tt0949875,2008,92,['Drama'],Nuits blanches à New York
18526,tt0950586,1999,75,['Documentary'],La visite du maître de musique
18527,tt0950605,2008,90,['Documentary'],Le chemin du guerrier
18528,tt0950648,2000,64,['Documentary'],Retour à Douchanbe
18529,tt0950755,2006,57,"['Documentary', 'War']",Not in Our Name!
18530,tt0951216,2008,104,"['Comedy', 'Crime', 'Thriller']",Mad Money
18531,tt0951288,2007,100,['Comedy'],Un homme rentre chez lui
18532,tt0951297,2006,92,['Drama'],Si loin
18533,tt0951309,2003,52,['Documentary'],Vivants chez les morts
18534,tt0951316,2007,52,['Documentary'],"Bernard Thomas, les secrets de la gloire"
18535,tt0951333,2008,97,"['Action', 'Adventure', 'Animation']",Félix & Cie
18536,tt0951335,2009,108,"['Horror', 'Thriller']",Instinct de survie
18537,tt0952640,2007,92,"['Adventure', 'Animation', 'Comedy']",Alvin et les Chipmunks
18538,tt0952682,2007,92,"['Drama', 'Thriller']",Shotgun Stories
18539,tt0953369,2008,103,"['Comedy', 'Music']",Disco
18540,tt0953382,2008,97,"['Adventure', 'Family', 'Fantasy']",Les enfants de Timpelbach
18541,tt0953440,2007,145,['Documentary'],Itchkéri kenti - Les fils de l'Itchkérie
18542,tt0953478,2006,45,"['Animation', 'Family']","Laban, le petit fantôme"
18543,tt0954544,2009,121,"['Drama', 'Fantasy', 'Romance']",La veine du vigneron
18544,tt0954947,2010,109,"['Crime', 'Drama', 'Thriller']",The Killer Inside Me
18545,tt0954990,2008,102,"['Adventure', 'Drama', 'Romance']",Le mouchoir jaune
18546,tt0955308,2010,140,"['Action', 'Adventure', 'Drama']",Robin des Bois
18547,tt0955314,2007,60,['Drama'],Panorama
18548,tt0955829,2006,74,['Drama'],Hooks to the Left
18549,tt0956038,2008,97,"['Drama', 'Romance']",Nos nuits à Rodanthe
18550,tt0956317,2007,119,"['Comedy', 'Drama', 'Romance']","À vos marques, party!"
18551,tt0959282,2007,95,"['Documentary', 'Sport']",Les parois de l'extrême
18552,tt0959306,2014,95,"['Comedy', 'Crime', 'Drama']",Bad Luck
18553,tt0959329,2009,98,"['Crime', 'Drama', 'Horror']",Nine Dead
18554,tt0959336,2006,85,"['Comedy', 'Drama', 'Romance']",Sur invit...
18555,tt0959337,2008,119,"['Drama', 'Romance']",Les noces rebelles
18556,tt0959381,2008,84,['Drama'],Chant des mers du Sud
18557,tt0960144,2008,113,"['Action', 'Comedy']",Rien que pour vos cheveux
18558,tt0960731,2008,99,"['Adventure', 'Comedy', 'Family']",Histoires enchantées
18559,tt0960890,2008,94,"['Comedy', 'Horror', 'Sci-Fi']",Zombie Strippers!
18560,tt0961066,2008,131,"['Drama', 'History']",Instants éternels
18561,tt0961097,2011,90,"['Adventure', 'Animation', 'Comedy']",Un monstre à Paris
18562,tt0961117,2007,97,['Documentary'],Michael Moore - Polémique système
18563,tt0961722,2009,86,['Horror'],Cabin Fever 2
18564,tt0961728,2008,102,"['Crime', 'Drama', 'Thriller']",Ultime Evasion
18565,tt0961738,2007,96,['Comedy'],Une avalanche de cadeaux
18566,tt0962709,2008,112,"['Drama', 'History']",La femme de l'anarchiste
18567,tt0962711,2008,90,"['Horror', 'Sci-Fi', 'Thriller']",Ultimate Patrol
18568,tt0962726,2008,112,"['Comedy', 'Drama', 'Family']",High School Musical 3 - Nos années lycée
18569,tt0962736,2009,105,"['Biography', 'Drama', 'History']",Victoria - Les jeunes années d'une reine
18570,tt0962774,2007,90,"['Comedy', 'Drama']",La nouvelle vie de Monsieur Horten
18571,tt0962782,2007,118,['Drama'],Survivre avec les loups
18572,tt0963164,1991,120,['Documentary'],Les chroniques de l'île du roi boiteux (n°1: Pâques. n°2: Les enfants du serpent)
18573,tt0963178,2009,118,"['Action', 'Crime', 'Drama']",L'enquête - The international
18574,tt0963194,2008,98,"['Horror', 'Musical', 'Sci-Fi']",Repo! The Genetic Opera
18575,tt0963208,2008,90,"['Comedy', 'Documentary', 'War']","Oussama, où es-tu?"
18576,tt0963287,2008,111,"['Drama', 'Music', 'Romance']",Dance of the Dragon
18577,tt0963743,2008,100,"['Comedy', 'Drama', 'Romance']",Le journal intime de Georgia Nicolson
18578,tt0963792,2006,111,['Drama'],Rome plutôt que vous
18579,tt0963794,2008,90,"['Adventure', 'Horror', 'Thriller']",Les ruines
18580,tt0963807,2008,85,['Documentary'],I.O.U.S.A.
18581,tt0963915,2006,103,"['Action', 'Comedy', 'Thriller']",Le guerrier de feu
18582,tt0963965,2009,89,"['Crime', 'Thriller']",La cadillac de Dolan
18583,tt0963966,2010,109,"['Action', 'Adventure', 'Family']",L'Apprenti sorcier
18584,tt0964179,2009,88,"['Drama', 'Music', 'Romance']","B-Girl, Hip-hop dans la peau"
18585,tt0964185,2009,127,['Drama'],Tetro
18586,tt0964495,2004,65,"['Documentary', 'History']",Les amandiers de l'histoire
18587,tt0964517,2010,116,"['Action', 'Biography', 'Drama']",Fighter
18588,tt0964539,2008,95,"['Crime', 'Horror', 'Thriller']",Pathology
18589,tt0964586,2008,107,"['Biography', 'Drama']",Skin
18590,tt0964587,2007,101,"['Comedy', 'Family']",St Trinian's: Pensionnat pour jeunes filles rebelles
18591,tt0965372,2007,90,"['Documentary', 'Music']",Alone with the Moon
18592,tt0965409,2007,75,"['Animation', 'Family']",Les deux moustiques
18593,tt0965649,1998,99,"['Adventure', 'Animation', 'Crime']",Détective Conan: La Quatorzième Cible
18594,tt0967945,2008,110,"['Crime', 'Drama', 'Thriller']",Killing Gentleman
18595,tt0968264,2010,122,"['Crime', 'Drama', 'History']",La conspiration
18596,tt0968275,2006,74,['Documentary'],Fucking Sheffield
18597,tt0969237,2007,71,['Documentary'],Le cercle des noyés
18598,tt0969250,2008,108,"['Comedy', 'Family']",Diamond Dog: Chien Milliardaire
18599,tt0969269,2007,89,"['Action', 'Crime', 'Mystery']",Mad Detective
18600,tt0969276,2007,123,['Drama'],Rêve de désert
18601,tt0969307,2008,105,['Drama'],Le visiteur
18602,tt0969319,2006,246,['Documentary'],"Potosi, le temps du voyage"
18603,tt0969701,2007,93,['Drama'],Ceux qui restent
18604,tt0969705,2006,139,['Drama'],Famille tortue
18605,tt0970174,2007,74,['Documentary'],Celebration
18606,tt0970179,2011,126,"['Adventure', 'Drama', 'Family']",Hugo Cabret
18607,tt0970184,2007,81,['Documentary'],Opération retour
18608,tt0970411,2008,90,"['Adventure', 'Drama', 'Family']",La cité de l'ombre
18609,tt0970416,2008,104,"['Adventure', 'Drama', 'Sci-Fi']",Le jour où la Terre s'arrêta
18610,tt0970452,2009,104,"['Action', 'Adventure', 'Fantasy']",Solomon Kane
18611,tt0970462,2008,96,"['Action', 'Drama', 'War']",The Last Squad
18612,tt0970468,2008,92,"['Comedy', 'Romance']",Miss Pettigrew
18613,tt0970472,2007,109,"['Action', 'Animation', 'Sci-Fi']",Vexille
18614,tt0970521,2009,79,['Documentary'],L'incroyable odyssée
18615,tt0970529,2007,75,"['Action', 'Comedy']",Crash 'n' Burn
18616,tt0970866,2010,98,"['Comedy', 'Romance']",Mon beau-père et nous
18617,tt0971209,2009,98,"['Drama', 'Mystery', 'Thriller']",Escapade fatale
18618,tt0972356,2007,45,"['Adventure', 'Documentary']",Les Alpes
18619,tt0972402,2007,90,"['Documentary', 'Music']",Rock 'n Tokyo
18620,tt0972558,2008,115,"['Action', 'Adventure', 'Sci-Fi']",Prisoners of Power: Battlestar Rebellion
18621,tt0972857,2008,81,"['Action', 'Comedy']",Ninja Cheerleaders
18622,tt0972883,2008,93,"['Drama', 'Thriller']",Red
18623,tt0973790,2007,92,"['Horror', 'Thriller']",Steel Trap
18624,tt0973844,2007,100,"['Comedy', 'Drama']",Chacun son cinéma
18625,tt0974014,2009,108,"['Biography', 'Drama', 'Romance']",Création
18626,tt0974015,2017,120,"['Action', 'Adventure', 'Fantasy']",Justice League
18627,tt0974536,2008,109,"['Comedy', 'Horror', 'Mystery']",Le diable dans le sang
18628,tt0974554,2008,112,"['Drama', 'Romance']",Lovers
18629,tt0974613,2008,88,"['Drama', 'Mystery', 'Thriller']",The Other Man
18630,tt0974661,2009,102,"['Comedy', 'Drama', 'Fantasy']",17 ans encore
18631,tt0974662,2009,97,"['Animation', 'Drama', 'Family']",Lapin de velours
18632,tt0974977,2008,85,"['Comedy', 'Horror']",Sex addict
18633,tt0975645,2012,98,"['Biography', 'Drama', 'Romance']",Hitchcock
18634,tt0975735,2006,52,['Documentary'],Sans papiers ni crayon
18635,tt0976040,2009,100,"['Drama', 'Mystery', 'Thriller']",Holy Money
18636,tt0976051,2008,124,"['Drama', 'Romance']",The Reader
18637,tt0976060,2008,112,"['Comedy', 'Drama', 'Fantasy']",Tokyo!
18638,tt0976145,2006,120,"['Crime', 'Drama']",Le Dernier Film
18639,tt0976222,2009,111,"['Comedy', 'Drama', 'Family']",College Rock Stars
18640,tt0976238,2009,88,"['Comedy', 'Family']",Papy-Sitter
18641,tt0976246,2009,96,"['Comedy', 'Crime', 'Drama']",Little New York
18642,tt0977214,2008,94,"['Action', 'Crime', 'Thriller']",Hero Wanted
18643,tt0977642,2007,95,"['Drama', 'Musical', 'Romance']",Tourbillons
18644,tt0977645,2008,85,"['Drama', 'Music']",La camara oscura
18645,tt0977647,2007,90,"['Comedy', 'Romance']",Deux vies... plus une
18646,tt0977668,2007,90,"['Comedy', 'Drama', 'Romance']",Mariage et conséquences
18647,tt0977669,2008,89,"['Action', 'Horror', 'Sci-Fi']",Vanguard
18648,tt0977855,2010,108,"['Biography', 'Drama', 'Thriller']",Fair Game
18649,tt0978670,2007,98,"['Comedy', 'Romance']",Ma voisine du dessous
18650,tt0978759,2008,97,"['Crime', 'Drama']",Frozen River
18651,tt0978762,2009,92,"['Animation', 'Comedy', 'Drama']",Mary et Max.
18652,tt0978764,2011,110,"['Action', 'Adventure', 'Fantasy']",Sucker Punch
18653,tt0978833,2008,110,"['Comedy', 'Drama']",Una semana solos
18654,tt0980970,2010,113,"['Adventure', 'Family', 'Fantasy']",Le Monde de Narnia : L'Odyssée du Passeur d'Aurore
18655,tt0980976,2007,75,"['Drama', 'History']","Christophe Colomb, l'énigme"
18656,tt0981227,2008,90,"['Comedy', 'Drama', 'Music']",Une nuit à New York
18657,tt0981267,2006,58,['Documentary'],Belfast Girls
18658,tt0982848,1996,84,['Documentary'],Au fil de l'eau
18659,tt0982849,2006,80,"['Drama', 'Horror']",Le marais des bêtes
18660,tt0982867,2006,100,['Drama'],Cowboy Angels
18661,tt0982914,2007,90,"['Horror', 'Thriller']",La possession de Paul Twist
18662,tt0983193,2011,107,"['Action', 'Adventure', 'Animation']",Les Aventures de Tintin : Le Secret de la Licorne
18663,tt0983213,2007,63,"['Animation', 'Drama', 'Family']",5cm Per Second
18664,tt0983946,2020,109,"['Fantasy', 'Horror', 'Mystery']",Nightmare Island
18665,tt0984068,2007,92,['Drama'],Microclimat
18666,tt0984090,2007,90,['Documentary'],Le papier ne peut pas envelopper la braise
18667,tt0985025,2008,85,"['Action', 'Fantasy', 'Horror']",Dark Floors
18668,tt0985047,2008,93,"['Action', 'Crime', 'Drama']",Animal II
18669,tt0985082,2007,80,"['Crime', 'Drama']",Les ballets écarlates
18670,tt0985100,2007,82,['Documentary'],Momo le doyen
18671,tt0985107,2007,94,"['Comedy', 'Crime']",Les sapins bleus
18672,tt0985593,2008,104,"['Comedy', 'Romance']",Un bébé à tout prix
18673,tt0985694,2010,105,"['Action', 'Crime', 'Thriller']",Machete
18674,tt0985695,2009,96,['Comedy'],Le parfum du succès
18675,tt0985699,2008,121,"['Drama', 'History', 'Thriller']",Walkyrie
18676,tt0986233,2008,96,"['Biography', 'Crime', 'Drama']",Hunger
18677,tt0986263,2009,89,"['Action', 'Sci-Fi', 'Thriller']",Clones
18678,tt0986264,2007,165,"['Drama', 'Family']",Taare Zameen Par
18679,tt0986332,2007,73,['Family'],Svein et son rat - La lumière mystérieuse
18680,tt0986361,2011,80,"['Adventure', 'Animation', 'Comedy']",Le Cristal Magique du Père Noël
18681,tt0988043,2008,84,"['Comedy', 'Horror', 'Sci-Fi']",One-Eyed Monster
18682,tt0988045,2009,128,"['Action', 'Adventure', 'Mystery']",Sherlock Holmes
18683,tt0988047,2008,114,"['Action', 'Crime', 'Drama']",Trahison
18684,tt0988083,2008,93,"['Comedy', 'Horror', 'Mystery']",Killer Movie
18685,tt0988595,2008,111,"['Comedy', 'Romance']",27 robes
18686,tt0988749,2006,55,['Documentary'],La traversée
18687,tt0988849,2008,99,"['Crime', 'Drama', 'Horror']",Donkey Punch
18688,tt0988982,2007,94,"['Action', 'Adventure', 'Animation']",Naruto Shippuden: La Disparition de Naruto
18689,tt0989622,2007,95,"['Action', 'Comedy']",The Bodyguard 2
18690,tt0989757,2010,108,"['Drama', 'Mystery', 'Romance']",Cher John
18691,tt0989820,1993,90,['Documentary'],Galères de femmes
18692,tt0990359,2009,115,"['Action', 'Crime', 'Drama']",Black
18693,tt0990361,2007,115,"['Crime', 'Mystery', 'Thriller']",La Chambre des morts
18694,tt0990372,2002,98,"['Adventure', 'Animation', 'Drama']",Détective Conan: Le Fantôme de Baker Street
18695,tt0990407,2011,119,"['Action', 'Comedy', 'Crime']",The Green Hornet
18696,tt0990413,2008,114,"['Drama', 'Sport']",Sugar
18697,tt0990427,2007,100,"['Drama', 'Thriller']",La dette
18698,tt0990443,2007,95,['Drama'],Pièces détachées
18699,tt0991150,2006,95,"['Comedy', 'Crime', 'Family']",Le jackpot de Noël
18700,tt0991174,2009,85,"['Comedy', 'Drama', 'Romance']",Une idée de génie
18701,tt0991183,2007,97,['Drama'],Jeunes filles au téléphone portable ou la quête de soi
18702,tt0991243,2007,110,"['Action', 'Crime', 'Drama']",Yakuza: L'ordre du dragon
18703,tt0991254,1982,84,['Comedy'],Y flippe ton vieux
18704,tt0991269,2007,95,"['Comedy', 'Drama']",Beste Zeit
18705,tt0991272,2007,95,"['Comedy', 'Drama']",Les enfants du terrain vague
18706,tt0991347,2008,93,"['Crime', 'Drama', 'Mystery']",Le grand alibi
18707,tt0991350,2008,105,['Comedy'],Les randonneurs à Saint-Tropez
18708,tt0992911,2007,88,"['Action', 'Crime', 'Thriller']",Flashpoint
18709,tt0993789,2008,152,"['Comedy', 'Drama']",Un conte de Noël
18710,tt0993840,2021,148,"['Action', 'Crime', 'Drama']",Army of the Dead
18711,tt0993842,2011,111,"['Action', 'Adventure', 'Drama']",Hanna
18712,tt0993846,2013,180,"['Biography', 'Comedy', 'Crime']",Le loup de Wall Street
18713,tt0994917,2010,83,"['Action', 'Adventure', 'Comedy']",The Adventure Scouts
18714,tt0995039,2008,102,"['Comedy', 'Drama', 'Fantasy']",La ville fantôme
18715,tt0995739,2007,129,"['Action', 'Adventure', 'Crime']",Invisible Target
18716,tt0995829,2007,86,"['Drama', 'Romance']",XXY
18717,tt0995845,2012,95,"['Action', 'Crime', 'Drama']",The Specialist
18718,tt0995854,2021,131,"['Drama', 'Romance', 'War']",A Journal for Jordan
18719,tt0995868,2016,107,"['Biography', 'Drama', 'Sport']",Pelé: Naissance d'une Légende
18720,tt0996435,2007,108,"['Comedy', 'Drama']",Glory to the Filmmaker!
18721,tt0996605,2007,91,"['Drama', 'Musical', 'Romance']",Les chansons d'amour
18722,tt0996663,2006,80,['Drama'],Un clown passe
18723,tt0996912,2008,82,['Drama'],L'apprenti
18724,tt0996914,2008,52,['Documentary'],Philippe Torreton: au coeur de l'acteur
18725,tt0996925,2008,105,"['Crime', 'Mystery', 'Thriller']",Cortex
18726,tt0996930,2008,85,"['Drama', 'Romance']",Deux jours à tuer
18727,tt0996932,2008,104,['Drama'],Exclusif
18728,tt0996934,2008,95,"['Horror', 'Mystery', 'Thriller']",Farm House
18729,tt0996952,2008,110,"['Adventure', 'Drama', 'Family']",Entre femme et loup
18730,tt0996956,2008,104,"['Crime', 'Drama', 'Thriller']",Lady Jane
18731,tt0996962,2008,100,"['Comedy', 'Musical', 'Romance']",Modern Love
18732,tt0996966,2008,103,"['Documentary', 'History']",Not Quite Hollywood
18733,tt0996967,2008,100,"['Comedy', 'Crime', 'Horror']",Otis
18734,tt0996972,2008,77,"['Adventure', 'Family']",La rivière aux castors
18735,tt0997035,2010,105,"['Drama', 'Fantasy']",Bibliothèque Pascal
18736,tt0997038,2009,95,"['Action', 'Thriller']",Gun for Hire
18737,tt0997047,2008,83,"['Adventure', 'Comedy', 'Drama']","Papa, la fac et moi"
18738,tt0997057,2009,75,"['Biography', 'Drama']",An Englishman in New York
18739,tt0997084,2002,56,"['Action', 'Adventure', 'Animation']",One Piece: Le Royaume de Chopper - L'Étrange Île des animaux
18740,tt0997146,2007,60,['Documentary'],"Comoedia, une renaissance"
18741,tt0997147,2007,113,"['Action', 'Comedy', 'Sci-Fi']",Big Man Japan
18742,tt0997152,2010,96,"['Drama', 'Thriller']",The Experiment
18743,tt0997188,2008,108,['Drama'],La maison des papillons noirs
18744,tt0997246,2008,96,"['Drama', 'Family']",Le chant des moineaux
18745,tt0997263,2009,97,"['Comedy', 'Drama']",London Nights
18746,tt0997455,2007,87,['Documentary'],Héros fragiles
18747,tt0999872,2008,103,"['Biography', 'Drama']",Les toiles de Noël
18748,tt0999873,2006,80,['Documentary'],Citizen Sam
18749,tt0999913,2011,110,"['Action', 'Drama', 'Thriller']",Chiens de paille
18750,tt1000091,2008,103,['Comedy'],En visite
18751,tt1000095,2006,105,"['Action', 'Adventure', 'Animation']",Pokémon 9: Pokémon Ranger et le Temple des mers
18752,tt10003008,2020,88,"['Drama', 'Horror', 'Mystery']",The Rental
18753,tt10004020,2007,101,['Documentary'],Robert Desnos
18754,tt10004368,2020,98,"['Comedy', 'Drama']",I never cry
18755,tt10005152,1992,52,['Documentary'],Une fête foraine
18756,tt10005158,1992,52,['Documentary'],Amour à tous les étages
18757,tt10006006,2019,84,"['Family', 'Romance']",A Christmas Prince: The Royal Baby
18758,tt10006122,2019,85,['Documentary'],Debout
18759,tt1000774,2008,145,"['Comedy', 'Drama', 'Romance']",Sex and the City: Le film
18760,tt10009030,2019,96,"['Comedy', 'Horror', 'Sci-Fi']",Snatchers
18761,tt10011146,2016,75,"['Crime', 'Drama']",Le sang de la haine
18762,tt10011226,2019,96,['Documentary'],17 Blocks
18763,tt10011228,2020,87,"['Action', 'Thriller']",Cosmogonie
18764,tt10011232,2019,83,['Documentary'],Les mal-aimées de la Chine
18765,tt10011284,2019,85,['Documentary'],Lil'Buck Renaissance
18766,tt10011296,2019,85,"['Biography', 'Documentary']",Le nomade sur les pas de Bruce Chatwin
18767,tt10011412,2019,92,['Documentary'],You Don't Nomi
18768,tt10012964,2019,63,['Music'],Iris: A Space Opera by Justice
18769,tt1001508,2009,129,"['Comedy', 'Drama', 'Romance']",Ce que pensent les hommes
18770,tt1001526,2010,95,"['Action', 'Animation', 'Comedy']",Megamind
18771,tt1001534,2011,88,"['Comedy', 'Drama', 'Romance']",Un milliardaire à New York
18772,tt1001548,2008,86,"['Action', 'Thriller']",Le dernier contrat
18773,tt1001562,2008,99,"['Comedy', 'Crime']",Hot Protection
18774,tt10015812,2019,91,"['Drama', 'Horror', 'Mystery']",Death Whisper
18775,tt10016180,2021,128,"['Crime', 'Drama', 'Mystery']",Une affaire de détails
18776,tt10016388,2019,57,['Documentary'],De la tête au pied
18777,tt10016444,2019,58,['Documentary'],"Lucie, après moi le déluge"
18778,tt10016590,2019,73,['Documentary'],"Quand je veux, si je veux!"
18779,tt10016638,2019,88,['Documentary'],Un lien qui nous élève
18780,tt10019108,2020,103,['Drama'],Villa Caprice
18781,tt10021804,2018,88,['Documentary'],Ne travaille pas (1968 - 2018)
18782,tt10022990,2020,123,"['Action', 'Drama']",Seeru
18783,tt10023022,2021,94,"['Action', 'Crime', 'Drama']",Clean
18784,tt10023024,2020,142,"['Drama', 'Romance']",Love Aaj Kal 2
18785,tt10023150,2020,104,['Comedy'],Mon cousin
18786,tt10023172,2020,99,"['Drama', 'Romance']",Passion simple
18787,tt10023286,2021,108,['Drama'],The Humans
18788,tt1002459,2006,105,['Drama'],Proibido proibir - Interdit d'interdire
18789,tt1002536,2008,103,"['Drama', 'Thriller']",Comme Dieu le veut
18790,tt1002539,2008,84,['Drama'],Liverpool
18791,tt1002563,2016,111,"['Drama', 'Fantasy']",Le Jeune Messie
18792,tt1002567,2007,117,"['Drama', 'Fantasy', 'Horror']",Hansel et Gretel
18793,tt10026108,2019,49,"['Documentary', 'Music', 'Musical']",Atomium Vertigo
18794,tt1002621,2007,70,['Documentary'],L Ville
18795,tt1002631,2007,78,['Documentary'],Moi aussi je suis à bout de souffle
